solar_rad,slp,datetime,ts,dewpt,uv,wind_dir,ghi,dhi,precip,pop,ozone,app_temp,clouds_low,clouds_mid,snow_depth,wind_gust_spd,dni,timestamp_utc,timestamp_local,wind_cdir,rh,pod,pres,snow,temp,clouds,vis,clouds_hi,wind_spd,wind_cdir_full,description,code,icon,city,country,lon,lat
0,1009,2024-06-17:18,1718647200,46.2,0,21,0,0,0,0,295,64.5,0,4,0,13.9,0,2024-06-17T18:00:00,2024-06-17T23:00:00,NNE,49,n,775,0,65.9,26,14.9,81,8,north-northeast,Overcast clouds,804,c04n,Tāl,Pakistan,72.4258,35.2227
0,1007.5,2024-06-17:21,1718658000,43.6,0,24,0,0,0,0,291.8,63.8,0,5,0,14.5,0,2024-06-17T21:00:00,2024-06-18T02:00:00,NNE,45,n,774,0,65.5,60,12.3,100,7.6,north-northeast,Overcast clouds,804,c04n,Tāl,Pakistan,72.4258,35.2227
1.6891694,1008,2024-06-18:00,1718668800,41.6,0,17,0.09,1.6,0,0,295.8,64,0,34,0,13.2,0.21,2024-06-18T00:00:00,2024-06-18T05:00:00,NNE,44,n,774,0,64,26,14.9,68,7.7,north-northeast,Overcast clouds,804,c04n,Tāl,Pakistan,72.4258,35.2227
545.7,1009,2024-06-18:03,1718679600,47.7,3.6,63,545.7,94.93,0,0,297.8,70.2,0,0,0,9.6,801.74,2024-06-18T03:00:00,2024-06-18T08:00:00,ENE,43,d,775,0,71.3,0,14.9,0,2.3,east-northeast,Clear Sky,800,c01d,Tāl,Pakistan,72.4258,35.2227
957.46246,1007,2024-06-18:06,1718690400,50.8,10.1,202,987.34,119.75,0,0,295.8,77.1,0,26,0,12.2,927.94,2024-06-18T06:00:00,2024-06-18T11:00:00,SSW,39,d,774.5,0,77.8,0,14.9,0,6,south-southwest,Few clouds,801,c02d,Tāl,Pakistan,72.4258,35.2227
932.03,1004,2024-06-18:09,1718701200,46.7,9,237,932.03,117.14,0.002,15,293.8,79.8,0,39,0,14.2,916.11,2024-06-18T09:00:00,2024-06-18T14:00:00,WSW,30,d,772.5,0,81.1,0,14.9,0,7.6,west-southwest,Few clouds,801,c02d,Tāl,Pakistan,72.4258,35.2227
414.88657,1004,2024-06-18:12,1718712000,49.4,2.1,346,421.21,85.43,0.014,25,291,74.5,0,0,0,11.9,744.19,2024-06-18T12:00:00,2024-06-18T17:00:00,NNW,40,d,772,0,75.4,30,14.9,100,6.4,north-northwest,Overcast clouds,804,c04d,Tāl,Pakistan,72.4258,35.2227
0,1004.5,2024-06-18:15,1718722800,49.2,0,9,0,0,0,0,293.3,66.9,0,0,0,10.5,0,2024-06-18T15:00:00,2024-06-18T20:00:00,N,51,n,772,0,68,0,14.9,0,6.2,north,Clear Sky,800,c01n,Tāl,Pakistan,72.4258,35.2227
0,1005,2024-06-18:18,1718733600,42.8,0,21,0,0,0.001,15,296.3,64.9,0,9,0,13.3,0,2024-06-18T18:00:00,2024-06-18T23:00:00,NNE,42,n,772.5,0,66.6,0,14.9,0,7.6,north-northeast,Few clouds,801,c02n,Tāl,Pakistan,72.4258,35.2227
0,1005.5,2024-06-18:21,1718744400,42,0,10,0,0,0.012,25,296.3,65,0,44,0,22.2,0,2024-06-18T21:00:00,2024-06-19T02:00:00,N,43,n,772,0,65,34,14.9,100,8.1,north,Overcast clouds,804,c04n,Tāl,Pakistan,72.4258,35.2227
1.3945282,1004.5,2024-06-19:00,1718755200,39.3,0,19,0.06,1.34,0,0,296.5,64,0,72,0,18.9,0.1,2024-06-19T00:00:00,2024-06-19T05:00:00,NNE,40,n,771,0,64,51,13.6,0,10.3,north-northeast,Scattered clouds,802,c02n,Tāl,Pakistan,72.4258,35.2227
526.74243,1005.5,2024-06-19:03,1718766000,46.3,2.7,342,545.02,94.87,0.022,35,296.3,65.2,0,11,0,7.5,801.39,2024-06-19T03:00:00,2024-06-19T08:00:00,NNW,48,d,772,0,66.5,38,14.9,100,2.4,north-northwest,Light shower rain,520,r04d,Tāl,Pakistan,72.4258,35.2227
863.2917,1004.5,2024-06-19:06,1718776800,48.8,6.2,239,987,119.72,0,0,295.3,71.5,25,76,0,9.4,927.77,2024-06-19T06:00:00,2024-06-19T11:00:00,WSW,43,d,772,0,72.6,56,13.4,22,2.2,west-southwest,Overcast clouds,804,c04d,Tāl,Pakistan,72.4258,35.2227
787.1973,1004.4,2024-06-19:09,1718787600,41.4,5.3,201,932.35,117.14,0.004,10,296.5,67.8,0,60,0,10.3,916.08,2024-06-19T09:00:00,2024-06-19T14:00:00,SSW,36,d,709,0,69.5,60,14.9,0,10.5,south-southwest,Broken clouds,803,c03d,Tāl,Pakistan,72.4258,35.2227
283.2012,1006.5,2024-06-19:12,1718798400,40.9,1.3,248,422.01,85.49,0.012,25,293.5,63.3,1,74,0,9.9,744.54,2024-06-19T12:00:00,2024-06-19T17:00:00,WSW,41,d,708.5,0,65.2,74,14.9,70,4,west-southwest,Overcast clouds,804,c04d,Tāl,Pakistan,72.4258,35.2227
0,1020.5,2024-06-19:15,1718809200,46.3,0,66,0,0,0.071,65,296.3,49.7,5,80,0,10.3,0,2024-06-19T15:00:00,2024-06-19T20:00:00,ENE,88,n,711,0,49.7,80,14.2,100,8.6,east-northeast,Light shower rain,520,r04n,Tāl,Pakistan,72.4258,35.2227
0,1015,2024-06-14:18,1718388000,32.4,0,213,0,0,0,0,298.3,45.9,0,88,0,11.8,0,2024-06-14T18:00:00,2024-06-14T23:00:00,SSW,59,n,656.5,0,45.9,48,14.9,89,7.7,south-southwest,Overcast clouds,804,c04n,Skārdu,Pakistan,75.551,35.3247
0,1015,2024-06-14:21,1718398800,31.1,0,208,0,0,0,0,298.3,39.9,0,0,0,10.3,0,2024-06-14T21:00:00,2024-06-15T02:00:00,SSW,61,n,656,0,43.7,0,14.9,0,6.4,south-southwest,Clear Sky,800,c01n,Skārdu,Pakistan,75.551,35.3247
38.620003,1015.5,2024-06-15:00,1718409600,29.7,1.5,200,18.33,20.29,0,0,298,40.5,0,0,0,7.7,160.03,2024-06-15T00:00:00,2024-06-15T05:00:00,SSW,60,d,656.5,0,42.6,0,14.9,0,3.8,south-southwest,Clear Sky,800,c01d,Skārdu,Pakistan,75.551,35.3247
596.91,1017,2024-06-15:03,1718420400,31.1,4.1,41,596.91,94.83,0,0,294.8,49.4,0,0,0,8.2,834.69,2024-06-15T03:00:00,2024-06-15T08:00:00,NE,49,d,657.5,0,49.4,0,14.9,0,3.3,northeast,Clear Sky,800,c01d,Skārdu,Pakistan,75.551,35.3247
909.9889,1014,2024-06-15:06,1718431200,31.3,6.7,8,1008.21,116.06,0,15,293.5,57.3,6,80,0,11.8,943.14,2024-06-15T06:00:00,2024-06-15T11:00:00,N,37,d,657,0,57.3,52,14.9,0,5.6,north,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
908.7545,1011,2024-06-15:09,1718442000,27.6,7.3,318,912.83,111.78,0,0,291.8,61.9,6,31,0,10.3,923.23,2024-06-15T09:00:00,2024-06-15T14:00:00,NW,27,d,656,0,61.9,21,14.9,63,4.9,northwest,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
362.09854,1011,2024-06-15:12,1718452800,27.2,1.7,293,381.58,79.21,0,0,292.3,59.4,0,7,0,10.1,736.78,2024-06-15T12:00:00,2024-06-15T17:00:00,WNW,29,d,656,0,59.4,43,14.9,100,5.2,west-northwest,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
0,1013.5,2024-06-15:15,1718463600,31.1,0,225,0,0,0,0,293.3,52.3,0,0,0,10.6,0,2024-06-15T15:00:00,2024-06-15T20:00:00,SW,44,n,657,0,52.3,0,14.9,9,6.9,southwest,Few clouds,801,c02n,Skārdu,Pakistan,75.551,35.3247
0,1015,2024-06-15:18,1718474400,31.7,0,213,0,0,0,0,292.3,47.9,0,0,0,13.2,0,2024-06-15T18:00:00,2024-06-15T23:00:00,SSW,53,n,657,0,47.9,0,14.9,5,8,south-southwest,Clear Sky,800,c01n,Skārdu,Pakistan,75.551,35.3247
0,1015.5,2024-06-15:21,1718485200,31.5,0,213,0,0,0,0,292,45.9,0,0,0,11.1,0,2024-06-15T21:00:00,2024-06-16T02:00:00,SSW,57,n,657,0,45.9,0,14.9,3,6.4,south-southwest,Clear Sky,800,c01n,Skārdu,Pakistan,75.551,35.3247
38.35,1016.5,2024-06-16:00,1718496000,30.3,1.5,202,18.16,20.19,0,0,290.5,42.7,0,0,0,7.6,158.92,2024-06-16T00:00:00,2024-06-16T05:00:00,SSW,56,d,657.5,0,45,0,14.9,0,4.4,south-southwest,Clear Sky,800,c01d,Skārdu,Pakistan,75.551,35.3247
596.38,1018,2024-06-16:03,1718506800,31.9,4.1,30,596.38,94.79,0,15,290,51.5,0,0,0,7.7,834.39,2024-06-16T03:00:00,2024-06-16T08:00:00,NNE,47,d,658.5,0,51.5,0,14.9,0,3.1,north-northeast,Clear Sky,800,c01d,Skārdu,Pakistan,75.551,35.3247
1007.99,1015.5,2024-06-16:06,1718517600,34.1,10.5,13,1007.99,116.03,0,0,287,59.7,0,0,0,11.6,942.96,2024-06-16T06:00:00,2024-06-16T11:00:00,NNE,38,d,658.5,0,59.7,0,14.9,0,6.2,north-northeast,Clear Sky,800,c01d,Skārdu,Pakistan,75.551,35.3247
913.29,1012.5,2024-06-16:09,1718528400,33,8.6,324,913.29,111.79,0.003,15,286,64.3,36,29,0,12,923.21,2024-06-16T09:00:00,2024-06-16T14:00:00,NW,31,d,657.5,0,64.3,0,14.9,13,4.9,northwest,Scattered clouds,802,c02d,Skārdu,Pakistan,75.551,35.3247
379.0294,1010.5,2024-06-16:12,1718539200,28.6,2,303,382.56,79.28,0,0,285.8,63,0,34,0,8.9,737.26,2024-06-16T12:00:00,2024-06-16T17:00:00,WNW,27,d,657,0,63,26,14.9,81,3.8,west-northwest,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
0,1013,2024-06-16:15,1718550000,30.6,0,223,0,0,0,0,286,55.7,0,0,0,13.6,0,2024-06-16T15:00:00,2024-06-16T20:00:00,SW,38,n,657.5,0,55.7,0,14.9,0,8.8,southwest,Clear Sky,800,c01n,Skārdu,Pakistan,75.551,35.3247
0,1015.5,2024-06-16:18,1718560800,34.3,0,213,0,0,0,0,285.8,50.8,0,0,0,15,0,2024-06-16T18:00:00,2024-06-16T23:00:00,SSW,53,n,658,0,50.8,0,14.9,6,9.2,south-southwest,Clear Sky,800,c01n,Skārdu,Pakistan,75.551,35.3247
0,1015.5,2024-06-16:21,1718571600,33.1,0,208,0,0,0,0,285.8,48.5,0,0,0,11.9,0,2024-06-16T21:00:00,2024-06-17T02:00:00,SSW,55,n,657.5,0,48.5,18,14.9,61,6.8,south-southwest,Scattered clouds,802,c02n,Skārdu,Pakistan,75.551,35.3247
37.418373,1016.5,2024-06-17:00,1718582400,32.6,1.1,205,17.94,20.08,0,0,287.8,47,0,0,0,9.7,157.5,2024-06-17T00:00:00,2024-06-17T05:00:00,SSW,57,d,658,0,47,38,14.9,83,5.8,south-southwest,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
595.8,1017,2024-06-17:03,1718593200,32.8,4.1,66,595.8,94.74,0,0,289.8,54.2,0,5,0,8.5,834.08,2024-06-17T03:00:00,2024-06-17T08:00:00,ENE,44,d,658.5,0,54.2,0,14.9,4,3.1,east-northeast,Few clouds,801,c02d,Skārdu,Pakistan,75.551,35.3247
1007.74,1014.5,2024-06-17:06,1718604000,31.2,10.4,338,1007.74,116.01,0.002,15,290,61.3,14,0,0,9.6,942.8,2024-06-17T06:00:00,2024-06-17T11:00:00,NNW,32,d,658.5,0,61.3,0,14.9,43,2.3,north-northwest,Scattered clouds,802,c02d,Skārdu,Pakistan,75.551,35.3247
835.8171,1012.5,2024-06-17:09,1718614800,27.4,5.6,248,913.72,111.8,0,0,289.5,63.8,0,0,0,11.8,923.19,2024-06-17T09:00:00,2024-06-17T14:00:00,WSW,25,d,657.5,0,63.8,50,14.9,100,4.7,west-southwest,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
350.78488,1013.5,2024-06-17:12,1718625600,35.2,1.6,221,383.48,79.35,0,0,290,57.5,0,3,0,13,737.71,2024-06-17T12:00:00,2024-06-17T17:00:00,SW,43,d,657.5,0,57.5,50,14.9,100,7.2,southwest,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
0,1015,2024-06-17:15,1718636400,35.9,0,222,0,0,0,0,287.5,52.5,0,0,0,11.4,0,2024-06-17T15:00:00,2024-06-17T20:00:00,SW,53,n,658,0,52.5,17,14.9,75,6.2,southwest,Scattered clouds,802,c02n,Skārdu,Pakistan,75.551,35.3247
0,1016,2024-06-17:18,1718647200,35.7,0,215,0,0,0,0,288.8,48.5,0,0,0,10.8,0,2024-06-17T18:00:00,2024-06-17T23:00:00,SW,61,n,658,0,48.5,0,5.3,0,6.6,southwest,Clear Sky,800,c01n,Skārdu,Pakistan,75.551,35.3247
0,1016,2024-06-17:21,1718658000,33.9,0,221,0,0,0,0,289.5,46.2,8,0,0,8.4,0,2024-06-17T21:00:00,2024-06-18T02:00:00,SW,62,n,657.5,0,46.2,0,14.9,16,4.5,southwest,Few clouds,801,c02n,Skārdu,Pakistan,75.551,35.3247
37.55313,1016.5,2024-06-18:00,1718668800,32.6,1.3,187,17.68,19.94,0,0,290.5,45.2,16,31,0,9.4,155.78,2024-06-18T00:00:00,2024-06-18T05:00:00,S,61,d,657.5,0,45.2,20,14.9,62,5,south,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
595.18,1018,2024-06-18:03,1718679600,34.9,4.1,42,595.18,94.7,0,0,289.8,50.5,43,18,0,8,833.76,2024-06-18T03:00:00,2024-06-18T08:00:00,NE,55,d,658,0,50.5,0,14.9,6,2.8,northeast,Scattered clouds,802,c02d,Skārdu,Pakistan,75.551,35.3247
1007.47,1015.5,2024-06-18:06,1718690400,39.3,10.4,359,1007.47,115.99,0.014,25,292.3,55.6,42,27,0,17,942.63,2024-06-18T06:00:00,2024-06-18T11:00:00,NNW,54,d,657.5,0,55.6,0,14.9,11,5.2,north-northwest,Scattered clouds,802,c02d,Skārdu,Pakistan,75.551,35.3247
871.0287,1011.5,2024-06-18:09,1718701200,38.2,6.1,356,914.11,111.81,0.012,25,289.8,60.1,42,36,0,18.3,923.17,2024-06-18T09:00:00,2024-06-18T14:00:00,NNW,44,d,656,0,60.1,42,6.9,100,4.5,north-northwest,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
371.46057,1010,2024-06-18:12,1718712000,35.2,1.8,263,384.35,79.42,0.009,20,290,57.5,27,39,0,11.5,738.13,2024-06-18T12:00:00,2024-06-18T17:00:00,W,43,d,655,0,57.5,38,5.5,100,4.2,west,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
0,1011,2024-06-18:15,1718722800,34.4,0,224,0,0,0.004,10,290.3,52,0,12,0,10.2,0,2024-06-18T15:00:00,2024-06-18T20:00:00,SW,51,n,655.5,0,52,45,14.9,100,6.4,southwest,Overcast clouds,804,c04n,Skārdu,Pakistan,75.551,35.3247
0,1012.5,2024-06-18:18,1718733600,33.7,0,210,0,0,0,0,290.8,48.2,0,0,0,10.7,0,2024-06-18T18:00:00,2024-06-18T23:00:00,SSW,57,n,655.5,0,48.2,0,14.9,0,6.3,south-southwest,Clear Sky,800,c01n,Skārdu,Pakistan,75.551,35.3247
0,1012,2024-06-18:21,1718744400,33.5,0,206,0,0,0,0,287.8,45.7,22,21,0,9.6,0,2024-06-18T21:00:00,2024-06-19T02:00:00,SSW,62,n,654.5,0,45.7,0,14.9,0,5.3,south-southwest,Few clouds,801,c02n,Skārdu,Pakistan,75.551,35.3247
36.943638,1013,2024-06-19:00,1718755200,33,1.2,180,17.38,19.77,0,0,288.5,45.6,39,35,0,7.2,153.76,2024-06-19T00:00:00,2024-06-19T05:00:00,S,66,d,654.5,0,43.6,28,14.9,100,1.1,south,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
559.0744,1014.5,2024-06-19:03,1718766000,36.2,2.8,32,594.5,94.65,0,0,286.3,46.9,45,40,0,8.9,833.43,2024-06-19T03:00:00,2024-06-19T08:00:00,NNE,66,d,655,0,46.9,45,14.9,100,3,north-northeast,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
895.6252,1011.5,2024-06-19:06,1718776800,38.6,6.6,22,1007.18,115.97,0.005,10,285.8,53.4,53,100,0,16.5,942.46,2024-06-19T06:00:00,2024-06-19T11:00:00,NNE,57,d,654.5,0,53.4,54,14.9,100,4.3,north-northeast,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
122.507545,822.3,2024-06-19:09,1718787600,29.6,2.7,182,914.49,111.82,0.003,10,288.5,53.3,0,99,0,10.6,923.14,2024-06-19T09:00:00,2024-06-19T14:00:00,S,40,d,634.5,0,53.3,99,14.9,92,4.2,south,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
80.75891,823.5,2024-06-19:12,1718798400,33,0.8,325,385.16,79.48,0.006,15,291,50.5,0,96,0,7,738.53,2024-06-19T12:00:00,2024-06-19T17:00:00,NW,51,d,634.5,0,50.5,96,14.9,63,1.2,northwest,Overcast clouds,804,c04d,Skārdu,Pakistan,75.551,35.3247
0,827.3,2024-06-19:15,1718809200,35,0,339,0,0,0.009,20,296,42.4,1,18,0,2.9,0,2024-06-19T15:00:00,2024-06-19T20:00:00,NNW,69,n,635.5,0,44.5,22,14.9,90,4.1,north-northwest,Scattered clouds,802,c02n,Skārdu,Pakistan,75.551,35.3247
0,997.5,2024-06-14:18,1718388000,67.8,0,109,0,0,0,0,299.5,95.6,0,0,0,5.5,0,2024-06-14T18:00:00,2024-06-14T23:00:00,ESE,46,n,972.5,0,91.5,38,14.9,92,2.8,east-southeast,Overcast clouds,804,c04n,Miānwāli,Pakistan,71.537,32.5839
0,996.5,2024-06-14:21,1718398800,69.5,0,87,0,0,0,0,299,95.3,0,0,0,3.8,0,2024-06-14T21:00:00,2024-06-15T02:00:00,E,51,n,973,0,90.1,0,14.9,0,2.2,east,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
0,997,2024-06-15:00,1718409600,72.6,0,25,0,0,0,0,297.5,96.4,0,0,0,2.1,0,2024-06-15T00:00:00,2024-06-15T05:00:00,NNE,59,n,973.5,0,88.8,0,14.9,0,1.3,north-northeast,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
494.90878,999,2024-06-15:03,1718420400,72.6,3.5,12,528.99,95.63,0,0,297,104.7,0,0,0,6.3,788.13,2024-06-15T03:00:00,2024-06-15T08:00:00,NNE,48,d,975.5,0,95.4,0,14.9,0,3,north-northeast,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
940.1216,998,2024-06-15:06,1718431200,64.5,10.1,74,987.46,122.34,0,0,298.3,112.9,0,0,0,8.7,922.68,2024-06-15T06:00:00,2024-06-15T11:00:00,ENE,25,d,975,0,107.9,0,14.9,0,3.6,east-northeast,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
896.70776,995.5,2024-06-15:09,1718442000,61.7,9.1,123,938.34,119.97,0,0,297.3,115.9,0,2,0,12.2,912.08,2024-06-15T09:00:00,2024-06-15T14:00:00,ESE,20,d,971.5,0,112.3,0,14.9,0,5,east-southeast,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
402.7053,995,2024-06-15:12,1718452800,58.4,2.6,152,418.92,86.9,0,0,297,111.2,0,27,0,15.3,735.79,2024-06-15T12:00:00,2024-06-15T17:00:00,SSE,19,d,970.5,0,110,0,14.9,0,6.9,south-southeast,Few clouds,801,c02d,Miānwāli,Pakistan,71.537,32.5839
0,996,2024-06-15:15,1718463600,63.1,0,133,0,0,0,0,298.8,105.3,0,0,0,6.1,0,2024-06-15T15:00:00,2024-06-15T20:00:00,SE,28,n,972.5,0,102.4,0,14.9,0,1.9,southeast,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
0,996.5,2024-06-15:18,1718474400,64.9,0,136,0,0,0,0,295.8,97.9,0,0,0,7.9,0,2024-06-15T18:00:00,2024-06-15T23:00:00,SE,37,n,973.5,0,95.3,0,14.9,0,4.4,southeast,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
0,996.5,2024-06-15:21,1718485200,69.9,0,64,0,0,0,0,295.8,96.8,0,0,0,4.3,0,2024-06-15T21:00:00,2024-06-16T02:00:00,ENE,50,n,973,0,91.1,0,14.9,0,2.4,east-northeast,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
0,997.5,2024-06-16:00,1718496000,73,0,111,0,0,0,0,293.8,98,0,0,0,2.1,0,2024-06-16T00:00:00,2024-06-16T05:00:00,ESE,58,n,974,0,89.8,0,14.9,0,1.5,east-southeast,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
494.446,999,2024-06-16:03,1718506800,72.9,3.5,135,528.42,95.58,0,0,294.8,106.5,0,0,0,2.4,787.79,2024-06-16T03:00:00,2024-06-16T08:00:00,SE,47,d,976,0,96.5,0,14.9,0,0.7,southeast,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
937.4251,998.5,2024-06-16:06,1718517600,65.9,10.1,346,987.14,122.31,0,0,293.3,116.2,0,0,0,4.9,922.49,2024-06-16T06:00:00,2024-06-16T11:00:00,NNW,25,d,975,0,109.7,0,14.9,0,1.2,north-northwest,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
898.8129,996,2024-06-16:09,1718528400,61.1,9.2,209,938.7,119.97,0,0,294.8,118.5,0,7,0,12.8,912.04,2024-06-16T09:00:00,2024-06-16T14:00:00,SSW,18,d,971.5,0,115.2,0,14.9,0,5.4,south-southwest,Few clouds,801,c02d,Miānwāli,Pakistan,71.537,32.5839
404.0515,994,2024-06-16:12,1718539200,57,2.7,189,419.86,86.97,0,0,294.5,114.8,0,6,0,13.1,736.21,2024-06-16T12:00:00,2024-06-16T17:00:00,S,16,d,969.5,0,114.2,0,14.9,0,5.4,south,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
0,995,2024-06-16:15,1718550000,60.5,0,141,0,0,0,0,296,106.2,0,28,0,8.4,0,2024-06-16T15:00:00,2024-06-16T20:00:00,SE,24,n,970.5,0,104.6,0,14.9,0,3.6,southeast,Few clouds,801,c02n,Miānwāli,Pakistan,71.537,32.5839
0,995.5,2024-06-16:18,1718560800,64.3,0,78,0,0,0,0,293.3,100.1,0,17,0,5.9,0,2024-06-16T18:00:00,2024-06-16T23:00:00,ENE,34,n,972.5,0,97.4,0,14.9,0,2.4,east-northeast,Few clouds,801,c02n,Miānwāli,Pakistan,71.537,32.5839
0,996,2024-06-16:21,1718571600,69,0,57,0,0,0,0,291.8,95,0,18,0,3.9,0,2024-06-16T21:00:00,2024-06-17T02:00:00,ENE,50,n,971.5,0,90.2,0,14.9,8,2,east-northeast,Few clouds,801,c02n,Miānwāli,Pakistan,71.537,32.5839
0,997,2024-06-17:00,1718582400,72.1,0,53,0,0,0,0,293.3,95.2,0,0,0,4.3,0,2024-06-17T00:00:00,2024-06-17T05:00:00,NE,59,n,972.5,0,88.3,0,14.9,0,1.4,northeast,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
479.2024,998.5,2024-06-17:03,1718593200,69.9,2.6,317,527.8,95.52,0,0,294.8,102.8,0,0,0,7.8,787.44,2024-06-17T03:00:00,2024-06-17T08:00:00,NW,43,d,974,0,96,38,14.9,56,3.1,northwest,Scattered clouds,802,c02d,Miānwāli,Pakistan,71.537,32.5839
939.3864,997.5,2024-06-17:06,1718604000,64.8,10.1,93,986.81,122.28,0,0,294,117.1,0,0,0,6.1,922.31,2024-06-17T06:00:00,2024-06-17T11:00:00,E,23,d,974.5,0,111.3,0,14.9,0,0.2,east,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
901.601,995,2024-06-17:09,1718614800,59.2,9.2,188,939.05,119.98,0,0,295.5,119,0,2,0,14.9,912.01,2024-06-17T09:00:00,2024-06-17T14:00:00,S,16,d,971,0,117,0,14.9,5,5.8,south,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
403.6909,993.5,2024-06-17:12,1718625600,59.7,2.7,66,420.75,87.04,0,0,293.3,113.7,0,10,0,23.4,736.61,2024-06-17T12:00:00,2024-06-17T17:00:00,ENE,19,d,969.5,0,111.6,0,14.9,0,10.9,east-northeast,Few clouds,801,c02d,Miānwāli,Pakistan,71.537,32.5839
0,994,2024-06-17:15,1718636400,59.9,0,87,0,0,0,0,295.3,106.7,0,0,0,9.8,0,2024-06-17T15:00:00,2024-06-17T20:00:00,E,23,n,970.5,0,105.3,0,14.9,0,5.4,east,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
0,994.5,2024-06-17:18,1718647200,63.4,0,94,0,0,0,0,296.3,100.7,0,0,0,7.1,0,2024-06-17T18:00:00,2024-06-17T23:00:00,E,32,n,971.5,0,98.4,0,14.9,0,3.1,east,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
0,995.5,2024-06-17:21,1718658000,69.1,0,62,0,0,0.03,45,295.5,94.3,0,0,0,11.1,0,2024-06-17T21:00:00,2024-06-18T02:00:00,ENE,51,n,972,0,89.6,0,14.9,0,4.9,east-northeast,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
0,996.5,2024-06-18:00,1718668800,67.7,0,19,0,0,0.002,15,296,91,0,59,0,7.2,0,2024-06-18T00:00:00,2024-06-18T05:00:00,NNE,52,n,971.5,0,87.5,51,14.9,100,3.7,north-northeast,Overcast clouds,804,c04n,Miānwāli,Pakistan,71.537,32.5839
493.78412,997.5,2024-06-18:03,1718679600,72.3,3.5,340,527.13,95.47,0,0,297.8,105.8,0,32,0,11.5,787.07,2024-06-18T03:00:00,2024-06-18T08:00:00,NNW,46,d,974,0,96.5,0,14.9,0,5.8,north-northwest,Few clouds,801,c02d,Miānwāli,Pakistan,71.537,32.5839
943.743,996.5,2024-06-18:06,1718690400,61.1,10.1,38,986.46,122.25,0,0,293.3,112.6,0,0,0,19.5,922.13,2024-06-18T06:00:00,2024-06-18T11:00:00,NE,21,d,973,0,109.9,0,14.9,0,9.6,northeast,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
784.33075,993.5,2024-06-18:09,1718701200,59.5,5.6,11,939.39,119.98,0,0,292,115.2,0,45,0,17.1,911.97,2024-06-18T09:00:00,2024-06-18T14:00:00,N,18,d,970.5,0,113.2,56,14.9,100,8.5,north,Overcast clouds,804,c04d,Miānwāli,Pakistan,71.537,32.5839
404.8943,991.5,2024-06-18:12,1718712000,59.6,2.7,48,421.61,87.11,0,0,294.3,113.5,0,0,0,16.2,736.98,2024-06-18T12:00:00,2024-06-18T17:00:00,NE,19,d,967.5,0,111.5,0,14.9,0,6,northeast,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
0,991.5,2024-06-18:15,1718722800,62.2,0,35,0,0,0,0,292.3,106.4,0,0,0,9,0,2024-06-18T15:00:00,2024-06-18T20:00:00,NE,26,n,968.5,0,103.8,0,4,0,2.8,northeast,Clear Sky,800,c01n,Miānwāli,Pakistan,71.537,32.5839
0,992,2024-06-18:18,1718733600,64.7,0,64,0,0,0,0,292,96.5,0,100,0,5.5,0,2024-06-18T18:00:00,2024-06-18T23:00:00,ENE,38,n,967.5,0,94.2,94,14.9,96,2.8,east-northeast,Overcast clouds,804,c04n,Miānwāli,Pakistan,71.537,32.5839
